Title,Price,Link 
Macbook Pro 15 i7/32 256 gb.,25 999 грн.,https://olx.ua/d/obyavlenie/macbook-pro-15-i7-32-256-gb-IDTNjHI.html
"Чехол Herschel Spokane для MacBook 15, 16 inch",1 900 грн.Договорная,https://olx.ua/d/obyavlenie/chehol-herschel-spokane-dlya-macbook-15-16-inch-IDTc3wm.html
1149$ /Apple MacBook Pro 13 2020 M1 16 512 / ГАРАНТІЯ 12Міс/ Магазин!,43 333 грн.Договорная,https://olx.ua/d/obyavlenie/1149-apple-macbook-pro-13-2020-m1-16-512-garantya-12ms-magazin-IDTbzrj.html
Macbook air 13 retina 2019 core i5 8/256gb,18 900 грн.,https://olx.ua/d/obyavlenie/macbook-air-13-retina-2019-core-i5-8-256gb-IDTL1eG.html
Macbook pro 2017  ssd 256 встановлена mac os Venture,12 500 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2017-ssd-256-vstanovlena-mac-os-venture-IDRXfPj.html
"Чехол накладка для Макбук - Macbook Pro 13.3"" Прозрачный глянцевый",245 грн.Договорная,https://olx.ua/d/obyavlenie/chehol-nakladka-dlya-makbuk-macbook-pro-13-3-prozrachnyy-glyantsevyy-IDSMcY7.html
Macbook pro A1278,3 500 грн.,https://olx.ua/d/obyavlenie/macbook-pro-a1278-IDTrBKW.html
Belkin iPhone MagSafe Camera Mount for MacBook,1 000 грн.,https://olx.ua/d/obyavlenie/belkin-iphone-magsafe-camera-mount-for-macbook-IDTmArC.html
MacBook Pro 13 mid 2010,3 400 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-mid-2010-IDSTnco.html
Macbook pro 13 2012,6 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-13-2012-IDTO97u.html
MacBook Pro 13 2020  1TB,16 500 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2020-1tb-IDTq9l9.html
Macbook Pro A1990 на запчастини,4 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-a1990-na-zapchastini-IDTEKZz.html
Скло дисплею для Macbook Pro 13” A1278,1 000 грн.,https://olx.ua/d/obyavlenie/sklo-displeyu-dlya-macbook-pro-13-a1278-IDTrD0e.html
"Экран (LCD дисплей В СБОРЕ) MacBook Pro 15"" A1990 (2018-19г) с донора",22 650 грн.Договорная,https://olx.ua/d/obyavlenie/ekran-lcd-displey-v-sbore-macbook-pro-15-a1990-2018-19g-s-donora-IDOVjvS.html
Macbook Pro 2022 13” M2 | 8gb ram | 256 SSD | 11 циклів,38 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2022-13-m2-8gb-ram-256-ssd-11-tsiklv-IDTDJAC.html
Apple MacBook Pro 15 2012 i7/8GB/128GB+1GB Video #1670,11 000 грн.,https://olx.ua/d/obyavlenie/apple-macbook-pro-15-2012-i7-8gb-128gb-1gb-video-1670-IDTxmsw.html
Macbook Pro 2013 i7/8/512,4 700 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2013-i7-8-512-IDTIbSH.html
"Macbook Pro M1 Touchbar 2020 (334 цикла,ідеал стан)",31 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-m1-touchbar-2020-334-tsikla-deal-stan-IDTcfEM.html
MacBook Air Touch ID 2019Макбук Эйр 2019,17 990 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-touch-id-2019makbuk-eyr-2019-IDQxfFr.html
Used ноутбук Apple MacBook Air 13 M2 8/256GB 2022,39 991 грн.,https://olx.ua/d/obyavlenie/used-noutbuk-apple-macbook-air-13-m2-8-256gb-2022-IDTI10R.html
Apple MacBook Pro 13,4 999 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-pro-13-IDTU2AY.html
MacBook Pro A1708 2017,2 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-a1708-2017-IDTRNhW.html
Macbook 12 2016 8-512,9 500 грн.,https://olx.ua/d/obyavlenie/macbook-12-2016-8-512-IDTAscy.html
Батарея A1495 для MacBook Air A1465,120 грн.,https://olx.ua/d/obyavlenie/batareya-a1495-dlya-macbook-air-a1465-IDTmgj5.html
Apple MacBook Air A1369,5 500 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-air-a1369-IDNNGCd.html
MacBook Pro 2015 (без батареї) 6 тис грн,6 499 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2015-bez-batare-6-tis-grn-IDTJL9X.html
MacBook Pro 16'' 2021 M1 512. 16GB/SPACE GREY 83ц,60 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-16-2021-m1-512-16gb-space-grey-83ts-IDTJNWO.html
MacBook Air 13 Mid 2020 Space M1 (MGN73) 900$ EmojieStore,33 850 грн.,https://olx.ua/d/obyavlenie/macbook-air-13-mid-2020-space-m1-mgn73-900-emojiestore-IDTQX24.html
Apple MacBook Pro 13' 2017 A1708 i5/ 8Gb RAM/256Gb SSD,15 000 грн.,https://olx.ua/d/obyavlenie/apple-macbook-pro-13-2017-a1708-i5-8gb-ram-256gb-ssd-IDTS8vK.html
Macbook Air 2017,8 200 грн.,https://olx.ua/d/obyavlenie/macbook-air-2017-IDTSsHD.html
MacBook Air 13 (2019) - 8/128g,15 800 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-13-2019-8-128g-IDSoXlM.html
MacBook Pro 15 A1990 2019р,8 200 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-15-a1990-2019r-IDSNfDY.html
MacBook Air A1237,2 500 грн.,https://olx.ua/d/obyavlenie/macbook-air-a1237-IDTmwaj.html
MacBook Air11 mid2012 A1465,4 500 грн.,https://olx.ua/d/obyavlenie/macbook-air11-mid2012-a1465-IDT6gLW.html
MacBook A1342 4gb,4 300 грн.,https://olx.ua/d/obyavlenie/macbook-a1342-4gb-IDRmTkn.html
Apple MacBook Air 13 128GB Space grey,14 000 грн.,https://olx.ua/d/obyavlenie/apple-macbook-air-13-128gb-space-grey-IDTSBWA.html
Macbook Pro 13 2015 i7 3.1GHz 16Ram,11 900 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2015-i7-3-1ghz-16ram-IDTTdFO.html
Ножки для нижней крышки MacBook Pro Retina,60 грн.,https://olx.ua/d/obyavlenie/nozhki-dlya-nizhney-kryshki-macbook-pro-retina-IDAEKEK.html
"Macbook Pro 13"" 2017 i7/16/256",13 999 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-13-2017-i7-16-256-IDTApv1.html
Защитная пленка Макбук эир/про на экран для MacBook Air/Pro Глянец,195 грн.,https://olx.ua/d/obyavlenie/zaschitnaya-plenka-makbuk-eir-pro-na-ekran-dlya-macbook-air-pro-glyanets-IDOvbOA.html
"MacBook Pro 16"" A2141 (Touch Bar 2019)Core i9 2.4/32/500/Pro 5500M 4Gb",26 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-16-a2141-touch-bar-2019core-i9-2-4-32-500-pro-5500m-4gb-IDTTEMV.html
Уцінка! Ноутбук MacBook Pro 16 2019 i7 2.6 16/512GB 5300M HM571 макбук,22 299 грн.,https://olx.ua/d/obyavlenie/utsnka-noutbuk-macbook-pro-16-2019-i7-2-6-16-512gb-5300m-hm571-makbuk-IDTHFJ7.html
Оригінальний акумулятор A1322 для Macbook Pro 13” A1278 (2009-2012),600 грн.,https://olx.ua/d/obyavlenie/orignalniy-akumulyator-a1322-dlya-macbook-pro-13-a1278-2009-2012-IDTBCeC.html
Продам свой MacBook Pro 13,6 600 грн.Договорная,https://olx.ua/d/obyavlenie/prodam-svoy-macbook-pro-13-IDTkrX3.html
MacBook pro A1278/core i7/ram 8/hdd 250gb,5 200 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-a1278-core-i7-ram-8-hdd-250gb-IDTTN3f.html
"Macbook Pro 15 inch, 2016. 512 gb",14 500 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-15-inch-2016-512-gb-IDTSAwD.html
Apple macbook pro 15 2009,2 700 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-pro-15-2009-IDTo1sa.html
Мышка для macbook,2 200 грн.,https://olx.ua/d/obyavlenie/myshka-dlya-macbook-IDTE0EL.html
MacBook Pro 16 M1,60 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-16-m1-IDSUbiW.html
MacBook 12 2016 256 gb,10 000 грн.,https://olx.ua/d/obyavlenie/macbook-12-2016-256-gb-IDRuSGH.html
MacBook Air A1466,5 400 грн.,https://olx.ua/d/obyavlenie/macbook-air-a1466-IDTT4e7.html
"MacBook Pro 13"" 2017",10 900 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2017-IDTryUi.html
"Знижка 20% Чохол|Чехол для ноутбука 13, 14, 15.6 Dell,HP,Acer,MacBook",400 грн.,https://olx.ua/d/obyavlenie/znizhka-20-chohol-chehol-dlya-noutbuka-13-14-15-6-dell-hp-acer-macbook-IDQXpyR.html
"Apple MacBook 13 , High Siera",4 000 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-13-high-siera-IDTPdwM.html
Apple MacBook Pro 15 A1398 Retina Intel i7 * 8Gb * 256Gb SSD,9 200 грн.,https://olx.ua/d/obyavlenie/apple-macbook-pro-15-a1398-retina-intel-i7-8gb-256gb-ssd-IDTSgM5.html
MacBook Air 13 в ідеальному стані,6 999 грн.,https://olx.ua/d/obyavlenie/macbook-air-13-v-dealnomu-stan-IDTzahD.html
Продам. Macbook Pro 15-inch 2011,3 500 грн.Договорная,https://olx.ua/d/obyavlenie/prodam-macbook-pro-15-inch-2011-IDQEV50.html
Ноутбук Apple MacBook,900 грн.Договорная,https://olx.ua/d/obyavlenie/noutbuk-apple-macbook-IDTouVd.html
Macbook Air 13 2020 M1,30 000 грн.,https://olx.ua/d/obyavlenie/macbook-air-13-2020-m1-IDTNiBb.html
макбук macbook air 2017 128gb i5,7 299 грн.,https://olx.ua/d/obyavlenie/makbuk-macbook-air-2017-128gb-i5-IDTM5iY.html
MacBook Air 2012,4 600 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-2012-IDTtRZ1.html
Macbook pro A1278,3 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-a1278-IDTMRZ4.html
MacBook Air 14 року (батарея не тримає заряд),4 000 грн.,https://olx.ua/d/obyavlenie/macbook-air-14-roku-batareya-ne-trima-zaryad-IDTxBQn.html
Apple MacBook Pro A1502 Ноутбук,7 200 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-pro-a1502-noutbuk-IDPiVzc.html
Macbook pro Retina15,14 500 грн.,https://olx.ua/d/obyavlenie/macbook-pro-retina15-IDTRCPW.html
"macbook pro 13 2017,256 gb обмен на ПК",14 800 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2017-256-gb-obmen-na-pk-IDTLack.html
"Apple MacBook Pro A1707 15"" Core i7-7820HQ 2.90GHz 16GB 512GB Ідеал",21 500 грн.,https://olx.ua/d/obyavlenie/apple-macbook-pro-a1707-15-core-i7-7820hq-2-90ghz-16gb-512gb-deal-IDSZNw2.html
MacBook Pro 15 2019 i9 2.3/ 16Gb / SSD 512 / Radeon Pro 560X 4Gb A1990,24 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-15-2019-i9-2-3-16gb-ssd-512-radeon-pro-560x-4gb-a1990-IDTIWoP.html
Apple MacBook Pro 15 2019,26 300 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-pro-15-2019-IDTTgkO.html
MacBook Pro Late 2020,20 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-late-2020-IDTNkJg.html
Чохол для MacBook Air,380 грн.Договорная,https://olx.ua/d/obyavlenie/chohol-dlya-macbook-air-IDQWm8F.html
"Тачбар touchbar для Macbook Pro A2338, A2289, A2251",2 200 грн.,https://olx.ua/d/obyavlenie/tachbar-touchbar-dlya-macbook-pro-a2338-a2289-a2251-IDTUaXO.html
Macbook A1502 материнская плата Разборка,500 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-a1502-materinskaya-plata-razborka-IDRGxOW.html
MacBook Pro 13 2017 в гарному стані,10 499 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2017-v-garnomu-stan-IDTS036.html
MacBook Pro 2012,6 900 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2012-IDTm3kr.html
"Ремонт айфонів будь-якої складності. Ремонт iPhone, iPad, MacBook","Винница, Ленинский - 01 декабря 2023 г.",https://olx.ua/d/obyavlenie/remont-ayfonv-bud-yako-skladnost-remont-iphone-ipad-macbook-IDTNm0d.html
USB хаб. Type-C хаб. Хаб для Macbook на 7 портов,250 грн.,https://olx.ua/d/obyavlenie/usb-hab-type-c-hab-hab-dlya-macbook-na-7-portov-IDT9OYC.html
Macbook Pro 2012,1 300 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2012-IDSD7jq.html
Сумка для макбука wiwu macbook ноутбука air pro 13 16 виву,870 грн.Договорная,https://olx.ua/d/obyavlenie/sumka-dlya-makbuka-wiwu-macbook-noutbuka-air-pro-13-16-vivu-IDTMiFW.html
"MacBook Pro (Retina, 15-inch, Mid 2014) MacBook Pro 15  Гарантія!!",13 870 грн.,https://olx.ua/d/obyavlenie/macbook-pro-retina-15-inch-mid-2014-macbook-pro-15-garantya-IDTy3eH.html
Матрица 13.3 2.5K 2560x1600 APPLE MacBook Pro M1 A2338 ОРИГИНАЛ NEW,6 396 грн.,https://olx.ua/d/obyavlenie/matritsa-13-3-2-5k-2560x1600-apple-macbook-pro-m1-a2338-original-new-IDSweRz.html
"MacBook Pro 13"" 2017",17 600 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-13-2017-IDTRPm0.html
MacBook Air 2022 M2,37 500 грн.,https://olx.ua/d/obyavlenie/macbook-air-2022-m2-IDTF3rY.html
Екран в сборі для Macbook Pro 15” A1398 (2013-2014),6 600 грн.,https://olx.ua/d/obyavlenie/ekran-v-sbor-dlya-macbook-pro-15-a1398-2013-2014-IDTor7P.html
Macbook Pro 16’ 2021 M1 pro,61 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-16-2021-m1-pro-IDTSlHr.html
"Macbook Pro на М1, стан нового",35 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-na-m1-stan-novogo-IDTML7s.html
MacBook Air M2 2022,39 500 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-m2-2022-IDTN4Nb.html
Ноутбук apple MacBook Pro,83 000 грн.,https://olx.ua/d/obyavlenie/noutbuk-apple-macbook-pro-IDTUgYV.html
MacBook Pro 2012,4 500 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-2012-IDTUdRm.html
MacBook Air 11 A1370,4 700 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-11-a1370-IDTSnHp.html
Apple Macbook Pro 16 | 2019 | i7 | 16 RAM | 512 SSD,28 000 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-pro-16-2019-i7-16-ram-512-ssd-IDTRTjB.html
MacBook Air 2020 i3 256 GB Space gray,18 000 грн.,https://olx.ua/d/obyavlenie/macbook-air-2020-i3-256-gb-space-gray-IDTBtV2.html
Macbook air 13 2019,18 200 грн.,https://olx.ua/d/obyavlenie/macbook-air-13-2019-IDTOPdY.html
"Apple MacBook Air 13"" 256Gb Gold Late 2020 (MGND3)",29 900 грн.Договорная,https://olx.ua/d/obyavlenie/apple-macbook-air-13-256gb-gold-late-2020-mgnd3-IDRKR3M.html
MacBook ноутбук Apple,3 300 грн.,https://olx.ua/d/obyavlenie/macbook-noutbuk-apple-IDThEkz.html
Macbook air 13 2018,17 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-13-2018-IDTU17X.html
MacBook Air/iPhone7,4 000 грн.,https://olx.ua/d/obyavlenie/macbook-air-iphone7-IDTSF2I.html
"Терміновий ремонт iPhone, iPad, Apple Watch, MacBook","Львов, Галицкий - 12 декабря 2023 г.",https://olx.ua/d/obyavlenie/termnoviy-remont-iphone-ipad-apple-watch-macbook-IDS50zM.html
Macbook a1466 (2014) 4/128,6 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-a1466-2014-4-128-IDTSmHm.html
MacBook Pro 13 (2010),2 999 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2010-IDRrDuI.html
MacBook Pro 16 A2141 2019 i9/16Gb/1Tb/Radeon Pro 5500M,28 999 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-16-a2141-2019-i9-16gb-1tb-radeon-pro-5500m-IDTRR2b.html
Продаю MacBook pro 13 256 (A1708),12 700 грн.,https://olx.ua/d/obyavlenie/prodayu-macbook-pro-13-256-a1708-IDTUbXR.html
MacBook Pro 16 M3 Max 36Gb/1Tb Space Black (MRW33),115 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-16-m3-max-36gb-1tb-space-black-mrw33-IDTUf4H.html
"Кабель, шнур для ремонта MagSafe 1, 45W 60W 85W MacBook",190 грн.,https://olx.ua/d/obyavlenie/kabel-shnur-dlya-remonta-magsafe-1-45w-60w-85w-macbook-IDTUtD4.html
Apple MacBook Air 13.6 M2 256 gb Midnight 2022 Open-box ГАРАНТИЯ,39 803 грн.,https://olx.ua/d/obyavlenie/apple-macbook-air-13-6-m2-256-gb-midnight-2022-open-box-garantiya-IDQ5GVT.html
MacBook Pro 16'' 2023 M2 16GB/512SPACE GREY 34 ц. не мдм!! ІДЕАЛ!!,76 700 грн.,https://olx.ua/d/obyavlenie/macbook-pro-16-2023-m2-16gb-512space-grey-34-ts-ne-mdm-deal-IDTliLA.html
MacBook Pro 15' 2018 A1990 /i7 6-Core/32Gb RAM/ 1Tb SSD/Pro 555X 4Gb,28 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-15-2018-a1990-i7-6-core-32gb-ram-1tb-ssd-pro-555x-4gb-IDTHwMO.html
MacBook Air  13 Retina 2018 / i5 / RAM 8 / SSD 256 GB / 190 ц.,18 500 грн.,https://olx.ua/d/obyavlenie/macbook-air-13-retina-2018-i5-ram-8-ssd-256-gb-190-ts-IDTUsoO.html
Macbook air A1369,3 000 грн.,https://olx.ua/d/obyavlenie/macbook-air-a1369-IDTMRpr.html
Macbook Pro a1502 плата робоча дешево,550 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-a1502-plata-robocha-deshevo-IDTSR2U.html
Ремонт будь якої техніки Apple(iphone/ipad/macbook/applewatch),"Одесса, Пересыпский - 27 ноября 2023 г.",https://olx.ua/d/obyavlenie/remont-bud-yako-tehnki-appleiphone-ipad-macbook-applewatch-IDTHnel.html
Терміново!!Macbook Air  a2337 2022 Apple M1/16/1000 gb,36 500 грн.,https://olx.ua/d/obyavlenie/termnovo-macbook-air-a2337-2022-apple-m1-16-1000-gb-IDTFlib.html
"MacBook Pro 13,3 Grey",18 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-3-grey-IDTQehn.html
Macbook Pro 2012,6 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2012-IDTLo2A.html
Ремонт комп’ютерів/ноутбуків/ПК/Macbook з Гарантією,"Львов, Франковский - 11 декабря 2023 г.",https://olx.ua/d/obyavlenie/remont-kompyuterv-noutbukv-pk-macbook-z-garantyu-IDRf6sZ.html
MacBook Pro 15 retina 2013,9 800 грн.,https://olx.ua/d/obyavlenie/macbook-pro-15-retina-2013-IDTMrU1.html
MacBook Pro A1278,5 499 грн.,https://olx.ua/d/obyavlenie/macbook-pro-a1278-IDTMN6k.html
MacBook Pro 13 2015,12 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2015-IDTctTu.html
Apple MacBook Pro 13 2013 i5/8GB/128GB #2242,11 000 грн.,https://olx.ua/d/obyavlenie/apple-macbook-pro-13-2013-i5-8gb-128gb-2242-IDTvLqV.html
MacBook Pro 14 2021 Space Gray M1 Pro 16GB 512SSD ( A2442 ),52 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-14-2021-space-gray-m1-pro-16gb-512ssd-a2442-IDTT1pN.html
"MacBook Air 13,6″ 8 256  M2 Space Gray 2022",38 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-13-6-8-256-m2-space-gray-2022-IDTQSGi.html
MacBook Pro 15 inch,2 700 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-pro-15-inch-IDTxrFv.html
Macbook Air 2020 8GB 256 GB Gold,24 900 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-2020-8gb-256-gb-gold-IDL3EPK.html
Macbook Air A1466 8gb,7 600 грн.,https://olx.ua/d/obyavlenie/macbook-air-a1466-8gb-IDTT9no.html
"MacBook Air 2020, 13-inch, Retina.",17 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-2020-13-inch-retina-IDTmxjt.html
MacBook Air 13 256 Gb RAM 8 2014,7 000 грн.Договорная,https://olx.ua/d/obyavlenie/macbook-air-13-256-gb-ram-8-2014-IDTLt54.html
"Macbook Air 13"" 2012 (ssd 128 / ram 4)",5 000 грн.,https://olx.ua/d/obyavlenie/macbook-air-13-2012-ssd-128-ram-4-IDTHYK7.html
MacBook Pro 2019 | i5/8/256 TouchBar,19 800 грн.,https://olx.ua/d/obyavlenie/macbook-pro-2019-i5-8-256-touchbar-IDTRdfL.html
MacBook Клавіатура Кнопки Клавіші A1706 A1707 A1708 A1989 A1990 A1398,80 грн.,https://olx.ua/d/obyavlenie/macbook-klavatura-knopki-klavsh-a1706-a1707-a1708-a1989-a1990-a1398-IDRziZg.html
MacBook Air M2 2022 13.6 (MLXX3) 8/512 Gb Space Gray Новий Магазин,49 999 грн.,https://olx.ua/d/obyavlenie/macbook-air-m2-2022-13-6-mlxx3-8-512-gb-space-gray-noviy-magazin-IDSRio6.html
"Топкейс на MacBook Pro A1990, A1989",3 900 грн.,https://olx.ua/d/obyavlenie/topkeys-na-macbook-pro-a1990-a1989-IDTSWI6.html
Ноутбук Apple MacBook Air 13 M1 8/256GB 2020 Silver (MGN93UA/A),37 999 грн.,https://olx.ua/d/obyavlenie/noutbuk-apple-macbook-air-13-m1-8-256gb-2020-silver-mgn93ua-a-IDTcX5F.html
"MacBook Air 2017 (Intel I5, RAM 8gb, SSD 251gb)",14 499 грн.,https://olx.ua/d/obyavlenie/macbook-air-2017-intel-i5-ram-8gb-ssd-251gb-IDTAGZy.html
MacBook Pro 13’ (2011 год),2 500 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-2011-god-IDSiRW0.html
Macbook pro 13 (late 2011),5 000 грн.,https://olx.ua/d/obyavlenie/macbook-pro-13-late-2011-IDTPENG.html
MacBook air. На запчасти. Плата рабочая.,320 грн.,https://olx.ua/d/obyavlenie/macbook-air-na-zapchasti-plata-rabochaya-IDTMbP6.html
